Time,Gesture,Hand,Pos_X,Pos_Y,Pos_Z,Rot_X,Rot_Y,Rot_Z,Rot_W
12.83312,2,Right,1.053833,2.097224,-0.4019535,-0.3880475,0.483725,0.3870829,0.682346
12.84381,2,Right,1.052949,2.096701,-0.3983417,-0.3885214,0.4818453,0.386495,0.6837381
12.85472,2,Right,1.051666,2.095575,-0.3944231,-0.3894006,0.4779816,0.3859431,0.686257
12.8659,2,Right,1.050365,2.095004,-0.3906318,-0.3901624,0.4746779,0.3842653,0.6890532
12.87762,2,Right,1.049661,2.094354,-0.3870458,-0.3888014,0.4701816,0.386766,0.6915019
12.88779,2,Right,1.048964,2.094277,-0.3841808,-0.3882908,0.4671802,0.3868425,0.6937765
12.89896,2,Right,1.047863,2.093954,-0.3806874,-0.3884348,0.4636903,0.3861758,0.6964036
12.91036,2,Right,1.047093,2.094443,-0.3786816,-0.3891509,0.4619059,0.3841449,0.6983103
12.9214,2,Right,1.046116,2.094434,-0.3760046,-0.3913366,0.459549,0.3811097,0.700304
12.93253,2,Right,1.045131,2.094344,-0.3733662,-0.3935985,0.4573326,0.3783644,0.701974
12.9435,2,Right,1.044219,2.094309,-0.3708892,-0.3947068,0.4546901,0.3766296,0.7039983
12.95409,2,Right,1.044142,2.0939,-0.368638,-0.3949659,0.4546249,0.3761402,0.7041567
12.96557,2,Right,1.043342,2.094032,-0.366253,-0.395869,0.4523084,0.3746562,0.7059302
12.97659,2,Right,1.042656,2.093778,-0.3638791,-0.3938505,0.4517911,0.3787607,0.7052
12.9879,2,Right,1.041985,2.093831,-0.3616411,-0.3934926,0.4500029,0.3799724,0.7058909
12.99935,2,Right,1.041337,2.093913,-0.3598041,-0.3923298,0.4484509,0.3833257,0.7057128
13.01106,2,Right,1.040902,2.093921,-0.3581126,-0.3926091,0.4469058,0.3839124,0.7062185
13.02194,2,Right,1.040809,2.093843,-0.3564895,-0.3929172,0.4453422,0.3837503,0.7071224
13.03328,2,Right,1.040795,2.093564,-0.3549914,-0.3929795,0.4440716,0.3829532,0.708318
13.04398,2,Right,1.040949,2.093167,-0.3538779,-0.3923061,0.4433673,0.3825423,0.7093537
13.05542,2,Right,1.041137,2.092918,-0.3526521,-0.3917444,0.4423967,0.3825346,0.7102737
13.06611,2,Right,1.041613,2.092587,-0.352033,-0.3899972,0.4436766,0.382488,0.7104619
